ID,Longitude,Latitude,Plant,Date,Source,Dataset,Detail URL,Error Radius (m)
OBI161593,-120.467331,34.468166,Foeniculum vulgareFennel,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630442,3989
OBI181399,-120.467331,34.468166,Atriplex semibaccataAustralian saltbush,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630443,3989
UCSC10 0002903,-120.46733,34.468166,Spergularia villosaVillous sand spurry,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590575,3989
UCSC10 0002904,-120.46733,34.468166,Lupinus arboreusCoastal bush lupine,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590576,3989
UCSC10 0002906,-120.46733,34.468166,Eucrypta chrysanthemifolia var. chrysanthemifoliaCommon eucrypta,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590577,3989
UCSC10 0002905,-120.46733,34.468166,Amsinckia spectabilis var. spectabilisSeaside fiddleneck,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3716705,3989
SBBG182045,-120.46733,34.46816,Poa annuaAnnual blue grass,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828868,200
SBBG182044,-120.46733,34.46816,Croton californicusDesert croton,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828869,200
SBBG182043,-120.46733,34.46816,Polypogon monspeliensisAnnual beard grass,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828870,200
SBBG182042,-120.46733,34.46816,Spergularia macrotheca var. macrothecaSticky sand spurry,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828871,200
SBBG182041,-120.46733,34.46816,Hordeum brachyantherum ssp. brachyantherumMeadow barley,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828873,200
SBBG182092,-120.46733,34.46816,Lythrum hyssopifoliaHyssop loosestrife,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3828874,200
UCSC10 0002908,-120.469713,34.454266,Camissoniopsis micranthaSpencer primrose,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590579,3989
UCSC10 0002909,-120.469713,34.454266,Calystegia macrostegia ssp. cyclostegiaCoast morning glory,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590580,3989
3590581,-120.469713,34.454266,Abronia maritimaSticky sand verbena,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590581,3989
UCSC10 0002911,-120.469713,34.454266,Cuscuta californica var. californicaShort flowered dodder,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590582,3989
UCSC10 0002913,-120.469713,34.454266,Corethrogyne filaginifoliaCommon sandaster,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590583,3989
UCSC10 0002912,-120.469713,34.454266,Eschscholzia californicaCalifornia poppy,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3716707,3989
SDSU22453,-120.4704,34.45495,Mucronea californicaCalifornia spineflower,2019-05-09,SDSU Herbarium,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3033096,3989
OBI161693,-120.455926,34.456371,Erodium moschatumWhitestem filaree,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630501,3989
OBI161665,-120.455926,34.456371,Polygonum aviculareProstrate knotweed,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630503,3989
OBI161623,-120.455926,34.456371,Horkelia cuneata var. sericeaKellogg's horkelia,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630505,3989
OBI161694,-120.455926,34.456371,Arctostaphylos purissimaLa purisima manzanita,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630506,3989
OBI164501,-120.455926,34.456371,Eucalyptus tereticornisForest red gum,2019-05-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3630507,3989
UCSC10 0002914,-120.469713,34.454266,Astragalus nuttallii var. nuttalliiOcean bluff milk vetch,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590584,3989
UCSC10 0002923,-120.455926,34.456371,Callitriche marginataWinged water starwort,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590593,3989
SBBG162700,-120.4554,34.45636,Plagiobothrys undulatusCoast allocarya,2019-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3656578,300
UCSB062679,-120.455926,34.456371,Plagiobothrys undulatusCoast allocarya,2019-05-09,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5297578,10
SJSUC12645,-120.46782,34.45228,Leptobryum pyriforme,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631073,3989
UCSC10 0002915,-120.468141,34.452774,Carex pansaSand dune sedge,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590585,3989
UCSC10 0002916,-120.468141,34.452774,Isolepis cernuaLow bulrush,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590586,3989
UCSC10 0002917,-120.468141,34.452774,Erythranthe floribundaMany flowered monkey flower,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590587,3989
UCSC10 0002918,-120.468141,34.452774,Hydrocotyle verticillataWhorled marsh pennywort,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590588,3989
UCSC10 0002919,-120.468141,34.452774,Rosa californicaCalifornia wild rose,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590589,3989
SJSUC10703,-120.46766,34.46825,Gemmabryum vinosum,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631067,3989
SJSUC10702,-120.46766,34.46825,Gemmabryum vinosum,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631068,3989
SJSUC10660,-120.46766,34.46825,Gemmabryum gemmilucens,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631070,3989
SJSUC16715,-120.46766,34.46825,Sphaerocarpos texanus,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631071,3989
SJSUC16714,-120.46766,34.46825,Sphaerocarpos texanus,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631072,3989
SJSUC16269,-120.46766,34.46825,Tortula protobryoides,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-5968411,3989
UCSC10 0002902,-120.467436,34.468403,Spergularia macrotheca var. macrothecaSticky sand spurry,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590574,3989
SJSUC12665,-120.46782,34.45228,Epipterygium tozeriTozer's epipterygium moss,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631074,3989
SDSU22527,-120.468576,34.452278,Cryptantha leiocarpaPopcorn flower,2019-05-09,SDSU Herbarium,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3142708,3989
UCSC10 0002920,-120.465553,34.45113,Mucronea californicaCalifornia spineflower,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590590,3989
UCSC10 0002921,-120.465553,34.45113,Malacothrix saxatilis var. saxatilisCliff aster,2019-05-09,UCSC,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3590591,3989
SJSUC10662,-120.46782,34.45228,Gemmabryum radiculosum,2019-05-09,San Jose State,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=-4631075,3989
in:15776373,-120.500775,34.508162,Heliotropium curassavicumChinese parsley,2018-08-18,iNaturalist,inat-r,/entry/occdetail.html?seq_num=in:15776373,2
po65085,-120.440605,34.509399,Acer negundoBoxelder,2017-11-05,,mgr,/entry/occdetail.html?seq_num=po65085,NA
po66229,-120.48852,34.514027,Juncus xiphioidesIris leaved rush,2017-11-05,,mgr,/entry/occdetail.html?seq_num=po66229,NA
po66230,-120.488305,34.51408,Baccharis salicifoliaMule fat,2017-11-05,,mgr,/entry/occdetail.html?seq_num=po66230,NA
po66231,-120.488659,34.513965,Melilotus albaYellow sweetclover,2017-11-05,,mgr,/entry/occdetail.html?seq_num=po66231,NA
po58954,-120.432644,34.510212,Asclepias fascicularisnarrow leaf milkweed,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58954,NA
po58955,-120.432537,34.509327999999996,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58955,NA
po58956,-120.434725,34.509664,Verbena pulchellaSouth american mock vervain,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58956,NA
po58957,-120.440047,34.509065,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58957,NA
po58958,-120.440369,34.508464,Pteridium aquilinum var. pubescensWestern bracken fern,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58958,NA
po58971,-120.495279,34.509189,Croton californicusDesert croton,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58971,NA
po58972,-120.499013,34.508181,Pennisetum villosumFeathertop,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58972,NA
po58948,-120.422671,34.521262,Scirpus microcarpusSmall fruited bulrush,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58948,NA
po58953,-120.426292,34.51709,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58953,NA
po58959,-120.449359,34.512231,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58959,NA
po58960,-120.44996,34.512071,Juglans hindsiiNorthern california black walnut,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58960,NA
po58961,-120.449381,34.511894,Stipa miliaceaSmilo grass,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58961,NA
po58962,-120.456151,34.515626,Cornus sericeaAmerican dogwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58962,NA
po58963,-120.455926,34.515317,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58963,NA
po58964,-120.456129,34.515591,Juglans hindsiiNorthern california black walnut,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58964,NA
po58965,-120.456086,34.515777,Clematis ligusticifoliaCreek clematis,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58965,NA
po58966,-120.456097,34.515476,Platanus racemosaCalifornia sycamore,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58966,NA
po58967,-120.479851,34.513307,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58967,NA
po58968,-120.484614,34.513556,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58968,NA
po58969,-120.484722,34.513521,Juglans hindsiiNorthern california black walnut,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58969,NA
po58970,-120.489893,34.51071,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58970,NA
po63309,-120.450014,34.512045,Quercus agrifoliaCoast live oak,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po63309,NA
po58939,-120.405865,34.524597,Keckiella cordifoliaHeart leaved keckiella,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58939,NA
po58940,-120.407356,34.52488,Salvia spathaceaHummingbird sage,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58940,NA
po58941,-120.407002,34.525057,Drymocallis glandulosaSticky cinquefoil,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58941,NA
po58942,-120.407302,34.524907,Stachys bullataSouthern hedge nettle,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58942,NA
po58943,-120.407045,34.525039,Dryopteris argutaWood fern,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58943,NA
po58944,-120.407345,34.524889,Lathyrus vestitusCommon pacific pea,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58944,NA
po58945,-120.407077,34.524969,Solidago velutina ssp. californicaOreja de liebre,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58945,NA
po58946,-120.422301,34.521952,Populus trichocarpaBlack cottonwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58946,NA
po58947,-120.422784,34.52143,Cornus sericeaAmerican dogwood,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58947,NA
po58949,-120.422629,34.52127,Equisetum telmateia ssp. brauniiGiant horsetail,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58949,NA
po58950,-120.422886,34.521359,Salvia leucophyllaPurple sage,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58950,NA
po58951,-120.422398,34.521394,Croton setigerTurkey-mullein,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58951,NA
po58952,-120.422371,34.521593,Sorghum halepenseJohnsongrass,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58952,NA
po58937,-120.403891,34.525543,Fragaria vescaWild strawberry,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58937,NA
po58938,-120.403783,34.525366,Salvia leucophyllaPurple sage,2017-09-20,,mgr,/entry/occdetail.html?seq_num=po58938,NA
832248,-120.388271,34.520081,Castilleja densifloraDense flower owl's clover,2013-04-04,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=217270,3989
OBI104650,-120.394913,34.527196000000004,Castilleja attenuataNarrow leaved owl's clover,2009-04-09,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=172429,3989
213748,-120.388271,34.520081,Castilleja densiflora ssp. densifloraDense flower owl's clover,2009-04-03,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=213748,3989
616434,-120.483333,34.5,Arctostaphylos purissimaLa purisima manzanita,2008-06-17,Cal Academy,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=2996487,3989
UCR0110167,-120.48944,34.51028,Juglans californicaSouthern california black walnut,2007-07-23,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3795901,3989
IRVC112265,-120.4895,34.510306,Juglans californicaSouthern california black walnut,2007-07-23,UCI,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=621082,3989
po33514,-120.401573,34.5265,Sorghum halepenseJohnsongrass,2006-10-10,,mgr,/entry/occdetail.html?seq_num=po33514,NA
UCR0017719,-120.47722,34.55306,Acourtia microcephalaSacapellote,2004-07-31,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1561758,3989
647335,-120.477222,34.553056,Acourtia microcephalaSacapellote,2004-07-31,Cal BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=647335,3989
UCR-159236,-120.49833,34.51,Grindelia camporum var. bracteosaBract gumweed,2004-07-14,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1578299,3989
UCR0059414,-120.435,34.51167,Solanum douglasiiDouglas' nightshade,2004-07-14,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1578301,3989
UCR-159235,-120.435,34.51167,Gnaphalium ramosissimumPink everlasting,2004-07-14,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1578300,3989
UCR-159321,-120.435,34.51167,Pseudognaphalium stramineumCottonbatting plant,2004-07-14,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1578794,3989
UCR0110558,-120.435,34.51167,Artemisia californicaCoastal sage brush,2004-07-14,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1578795,3989
UCR0064049,-120.435,34.51167,Eschscholzia californicaCalifornia poppy,2004-07-14,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1578796,3989
SBBG172116,-120.4583,34.4475,Deinandra increscens ssp. villosaGaviota tarplant,2001-08-02,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=116737,1000
SBBG172115,-120.4583,34.4475,Deinandra increscens ssp. villosaGaviota tarplant,2001-07-10,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=141044,1000
UCR0094880,-120.44917,34.51222,Eriogonum parvifoliumSea cliff buckwheat,1999-05-08,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1631585,3989
112663,-120.44434,34.45818,Brachypodium distachyonPurple false brome,1995-07-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=111227,161
109556,-120.469,34.464,Dudleya caespitosaSand lettuce,1995-07-08,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=76677,1000
640788,-120.4675,34.5185,Arctostaphylos purissimaLa purisima manzanita,1992-08-31,Cal BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=640788,2500
UCSB036179,-120.4646,34.4795,Arctostaphylos refugioensisRefugio manzanita,1992-04-25,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=308022,1500
SBBG172138,-120.444,34.456,Deinandra increscens ssp. villosaGaviota tarplant,1989-06-06,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=54482,1000
SBBG241751,-120.444,34.456,Sidalcea malviflora ssp. californicaCalifornia checker mallow,1989-06-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=115298,1000
SBBG236040,-120.4541,34.4835,Alternanthera philoxeroidesAlligator weed,1989-05-31,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=5798594,300
SBBG204577,-120.4422,34.4594,Quercus ×morehaOracle oak,1988-06-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=96507,1000
UC1980570,-120.4988,34.5067,Eriogonum parvifoliumSea cliff buckwheat,1987-06-23,UC/JEPS,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=3424224,400
UCSB026914,-120.4967,34.5013,Leptosyne giganteaGiant coreopsis,1985-03-30,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=298639,500
SBBG212621,-120.451,34.535,Cornus sericea ssp. occidentalisWestern dogwood,1984-08-06,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=117136,1000
UCSB003262,-120.4345,34.4677,Juglans californicaSouthern california black walnut,1984-06-06,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=313732,2000
UCSB003283,-120.4345,34.472,Juglans californicaSouthern california black walnut,1984-04-18,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=313751,2000
1193162,-120.472,34.461,Cirsium rhothophilumSurf thistle,1984-01-17,Cal BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1193162,500
UCSB021876,-120.472,34.461,Carpobrotus chilensisSea fig,1984-01-17,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=296223,500
UCSB023071,-120.472,34.461,Lemna gibbaGibbous duckweed,1984-01-17,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=297427,500
UCSB024733,-120.472,34.461,Corethrogyne filaginifoliaCommon sandaster,1984-01-17,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=300293,500
UCSB020075,-120.472,34.461,Zannichellia palustrisHorned pondweed,1984-01-17,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=329121,500
SBBG189856,-120.4885,34.5139,Nuttallanthus texanusBlue toadflax,1983-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=58787,500
93411,-120.4933,34.5095,Layia platyglossaTidy tips,1983-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=157970,500
SBBG195178,-120.4103,34.525,Castilleja affinisIndian paintbrush,1983-04-03,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=66841,200
UCR0066573,-120.36783,34.50606,Arctostaphylos refugioensisRefugio manzanita,1980-04-15,UC Riverside,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1502801,3989
UCSB007154,-120.395,34.4945,Epilobium canum ssp. canumCalifornia fuchsia,1980-01-05,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=319461,750
UCSB057209,-120.441944,34.534944,Vaccinium ovatumEvergreen huckleberry,1979-04-21,UCSB,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=4065185,10000
80468,-120.4668,34.4533,Erechtites glomeratusCutleaf burnweed,1978-05-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=100527,400
53056,-120.453,34.453,Solanum xantiNightshade,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=39810,1000
SBBG169374,-120.453,34.453,Eschscholzia californicaCalifornia poppy,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=43577,1000
53014,-120.453,34.453,Stellaria mediaChickweed,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=67237,1000
53057,-120.453,34.453,Astragalus nuttallii var. nuttalliiOcean bluff milk vetch,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=89955,1000
SBBG198298,-120.453,34.453,Camissoniopsis micranthaSpencer primrose,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=112764,1000
53053,-120.453,34.453,Croton californicusDesert croton,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=117214,1000
SBBG198735,-120.453,34.453,Camissonia strigulosaContorted primrose,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=134065,1000
SBBG195192,-120.4544,34.4471,Castilleja affinis ssp. affinisCoast indian paintbrush,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=137112,1000
SBBG175375,-120.4544,34.4471,Mucronea californicaCalifornia spineflower,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=147015,1000
SD121841,-120.45757,34.4457,Castilleja densiflora ssp. densifloraDense flower owl's clover,1978-05-07,SDNHM,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=516938,500
SBBG247229,-120.4615,34.449,Cirsium rhothophilumSurf thistle,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=41439,1650
SBBG223689,-120.4615,34.449,Cirsium occidentale var. occidentaleCobweb thistle,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=43259,1650
SBBG194717,-120.4544,34.4471,Castilleja densiflora ssp. densifloraDense flower owl's clover,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=51937,1000
53050,-120.4544,34.4471,Senecio californicusCalifornia butterweed,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=86725,1000
SBBG215582,-120.467,34.452,Descurainia pinnataYellow tansy mustard,1978-05-07,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=117670,1000
SBBG247338,-120.4188,34.457,Corethrogyne filaginifoliaCommon sandaster,1976-11-14,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=55363,1000
80979,-120.4188,34.457,Aristida ternipes var. gentilisSpidergrass,1976-11-14,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=61278,1000
47682,-120.47,34.459,Stephanomeria elataSanta barbara stephanomeria,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=34501,1000
SBBG213694,-120.4696,34.4592,Matthiola incanaStock,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=66976,1000
SBBG177279,-120.47,34.459,Eriogonum parvifoliumSea cliff buckwheat,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=70974,1000
SBBG223370,-120.47,34.459,Ericameria ericoidesMock heather,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=150059,1000
OBI173730,-120.4689,34.4535,Isocoma menziesii var. vernonioidesGreen leaved dune goldenbush,1973-09-23,Cal Poly,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=186092,500
SBBG210294,-120.469,34.4535,Lupinus arboreusCoastal bush lupine,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=41777,1000
SBBG239897,-120.469,34.4535,Isocoma menziesii var. vernonioidesGreen leaved dune goldenbush,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=86913,1000
SBBG221673,-120.4689,34.4535,Eriophyllum staechadifoliumLizard tail,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=124998,500
47675,-120.469,34.4535,Astragalus nuttallii var. nuttalliiOcean bluff milk vetch,1973-09-23,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=134455,1000
103091,-120.498,34.511,Deinandra increscens ssp. increscensGrassland tarweed,1973-06-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=109963,750
51421,-120.467,34.467,Juncus phaeocephalusBrown headed rush,1973-06-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=54256,1000
SBBG188944,-120.467,34.467,Plantago coronopusCut leaf plantain,1973-06-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=110092,1000
80630,-120.467,34.452,Acmispon glaberDeerweed,1973-06-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=104680,1000
SBBG156567,-120.467,34.452,Achillea millefoliumYarrow,1973-06-20,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=50820,1000
CHSC070496,-120.489167,34.509722,Calystegia macrostegia ssp. cyclostegiaCoast morning glory,1973-04-23,CSU Chico,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=2117458,3219
CHSC070497,-120.400556,34.526667,Calystegia macrostegia ssp. cyclostegiaCoast morning glory,1973-04-21,CSU Chico,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=2115911,1609
SBBG170616,-120.4286,34.515,Papaver heterophyllumWind poppy,1973-04-09,Santa Barbara BG,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=63709,3000
DAV303509,-120.4675,34.4671,Eriogonum fasciculatum var. polifoliumCalifornia buckwheat,1972-05-08,UC Davis,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1353298,750
DAV336007,-120.4989,34.5067,Lupinus albifronsSilver bush lupine,1971-06-26,UC Davis,cch2,https://www.cch2.org/portal/collections/individual/index.php?occid=1358957,750
