key,scientificName,longitude,latitude,coordinateUncertaintyInMeters,eventDate,year,source,dataset,URL
3345347350,Hyperprosopon argenteum,-119.867723,34.402119,1531,2000-04-10,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347350
3345347353,Parmaturus xaniurus,-119.76661,34.14632,429,2008-09-19,2008,GBIF,MLZ,https://www.gbif.org/occurrence/3345347353
3345347345,Cataetyx rubrirostris,-120.114444,34.369167,195,2013-07-25,2013,GBIF,MLZ,https://www.gbif.org/occurrence/3345347345
3345347357,Atractoscion nobilis,-119.365618,34.301435,2584,2000-04-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347357
3345347372,Anisotremus davidsonii,-119.365618,34.301435,2584,2002-06-04,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347372
3345347388,Rhacochilus toxotes,-119.867723,34.402119,1531,2001-06-23,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345347388
3345347400,Atractoscion nobilis,-119.867723,34.402119,1531,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347400
3345347423,Atractoscion nobilis,-119.867723,34.402119,1531,2001-06-23,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345347423
3345347432,Hyperprosopon argenteum,-119.389393,34.316395,1731,2000-06-08,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347432
3345347457,Hyperprosopon argenteum,-119.047165,33.476725,442,2000-08-19,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347457
3345347463,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-10-23,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347463
3345347470,Atractoscion nobilis,-119.049595,33.474188,1433,2001-06-04,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345347470
3345347472,Atractoscion nobilis,-119.867723,34.402119,1531,2003-08-07,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345347472
3345347471,Atractoscion nobilis,-119.867723,34.402119,1531,2002-08-29,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347471
3345347482,Atractoscion nobilis,-119.851237,34.402529,1506,2005-10-06,2005,GBIF,MLZ,https://www.gbif.org/occurrence/3345347482
3345347498,Atractoscion nobilis,-119.851237,34.402529,1506,2005-10-06,2005,GBIF,MLZ,https://www.gbif.org/occurrence/3345347498
3345347499,Menticirrhus undulatus,-119.730433,34.020684,20893,2002-06-28,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347499
3345347520,Hypsypops rubicundus,-119.535644,34.043507,166,2017-08-07,2017,GBIF,MLZ,https://www.gbif.org/occurrence/3345347520
3345347521,Atractoscion nobilis,-119.867723,34.402119,1531,2003-08-07,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345347521
3345347523,Atractoscion nobilis,-119.365618,34.301435,2584,1999-10-24,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345347523
3345347529,Atractoscion nobilis,-119.867723,34.402119,1531,2004-06-09,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347529
3345347549,Atractoscion nobilis,-119.867723,34.402119,1531,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347549
3345347566,Sebastes atrovirens,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347566
3345347580,Atractoscion nobilis,-119.544881,34.004853,613,2000-08-05,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347580
3345347574,Nezumia stelgidolepis,-119.76661,34.14632,429,2008-09-19,2008,GBIF,MLZ,https://www.gbif.org/occurrence/3345347574
3345347576,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-05-02,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347576
3345347565,Hyperprosopon argenteum,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347565
3345347598,Atractoscion nobilis,-119.867723,34.402119,1531,2000-08-04,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347598
3345347607,Careproctus melanurus,-119.630833,34.118333,457,2008-09-19,2008,GBIF,MLZ,https://www.gbif.org/occurrence/3345347607
3345347661,Hypsypops rubicundus,-119.3958,34.00289,92,2017-08-08,2017,GBIF,MLZ,https://www.gbif.org/occurrence/3345347661
3345347624,Atractoscion nobilis,-119.365618,34.301435,2584,1999-08-04,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345347624
3345347627,Atractoscion nobilis,-119.851237,34.402529,1506,2005-10-06,2005,GBIF,MLZ,https://www.gbif.org/occurrence/3345347627
3345347630,Atractoscion nobilis,-119.867723,34.402119,1531,2003-06-05,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345347630
3345347639,Atractoscion nobilis,-119.867723,34.402119,1531,2002-06-05,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347639
3345347648,Menticirrhus undulatus,-119.389393,34.316395,1731,2003-06-04,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345347648
3345347682,Atractoscion nobilis,-119.867723,34.402119,1531,2000-04-10,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347682
3345347703,Damalichthys vacca,-119.389393,34.316395,1731,2001-06-24,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345347703
3345347697,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345347697
3345347723,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-10-23,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347723
3345347729,Atractoscion nobilis,-119.365618,34.301435,2584,1996-08-21,1996,GBIF,MLZ,https://www.gbif.org/occurrence/3345347729
3345347739,Atractoscion nobilis,-119.867723,34.402119,1531,1999-10-25,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345347739
3345347756,Atractoscion nobilis,-119.365618,34.301435,2584,2000-06-08,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347756
3345347757,Atractoscion nobilis,-119.365618,34.301435,2584,2001-10-09,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345347757
3345347764,Atractoscion nobilis,-119.365618,34.301435,2584,2000-10-26,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347764
3345347765,Atractoscion nobilis,-119.365618,34.301435,2584,1998-10-13,1998,GBIF,MLZ,https://www.gbif.org/occurrence/3345347765
3345347783,Triakis semifasciata,-119.867723,34.402119,1531,2001-08-15,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345347783
3345347800,Atractoscion nobilis,-119.867723,34.402119,1531,2000-08-04,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347800
3345347806,Atractoscion nobilis,-119.365618,34.301435,2584,1998-08-05,1998,GBIF,MLZ,https://www.gbif.org/occurrence/3345347806
3345347815,Atractoscion nobilis,-119.867723,34.402119,1531,2000-08-04,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347815
3345347838,Triakis semifasciata,-119.867723,34.402119,1531,2000-10-25,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347838
3345347849,Atractoscion nobilis,-119.867723,34.402119,1531,2004-06-09,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347849
3463345465,Sebastes auriculatus,-119.365618,34.301435,2584,2001-08-16,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3463345465
3345347863,Atractoscion nobilis,-119.867723,34.402119,1531,2002-04-10,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347863
3345347861,Atractoscion nobilis,-119.867723,34.402119,1531,2002-10-03,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347861
3345347865,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-10-23,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347865
3345347878,Atractoscion nobilis,-119.047165,33.476725,442,2000-08-19,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347878
3345347894,Triakis semifasciata,-119.867723,34.402119,1531,2000-10-25,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347894
3345347896,Hyperprosopon argenteum,-119.389393,34.316395,1731,2000-10-26,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347896
3345347905,Atractoscion nobilis,-119.365618,34.301435,2584,2001-10-09,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345347905
3345347911,Atractoscion nobilis,-119.851237,34.402529,1506,2005-10-06,2005,GBIF,MLZ,https://www.gbif.org/occurrence/3345347911
3345347910,Atractoscion nobilis,-119.365618,34.301435,2584,2002-08-28,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347910
3345347915,Sebastes chrysomelas,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347915
3345347933,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345347933
3345347938,Atractoscion nobilis,-119.365618,34.301435,2584,2000-06-08,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345347938
3345347939,Atractoscion nobilis,-119.867723,34.402119,1531,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347939
3345347951,Atractoscion nobilis,-119.867723,34.402119,1531,2003-08-07,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345347951
3345347952,Atractoscion nobilis,-119.867723,34.402119,1531,2002-08-29,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345347952
3345347960,Atractoscion nobilis,-119.851237,34.402529,1506,2005-10-06,2005,GBIF,MLZ,https://www.gbif.org/occurrence/3345347960
3345347961,Atractoscion nobilis,-119.783282,34.410221,854,1999-06-10,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345347961
3345347980,Atractoscion nobilis,-119.867723,34.402119,1531,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345347980
3345348000,Menticirrhus undulatus,-119.389393,34.316395,1731,2002-06-04,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345348000
3345348006,Atractoscion nobilis,-119.867723,34.402119,1531,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348006
3345348029,Anisotremus davidsonii,-119.365618,34.301435,2584,2001-10-09,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348029
3345348030,Umbrina roncador,-119.867723,34.402119,1531,2003-08-07,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348030
3345348022,Atractoscion nobilis,-119.867723,34.402119,1531,2001-08-15,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348022
3345348020,Atractoscion nobilis,-119.867723,34.402119,1531,2001-08-15,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348020
3345348031,Atractoscion nobilis,-119.867723,34.402119,1531,1999-10-25,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348031
3345348016,Atractoscion nobilis,-119.867723,34.402119,1531,2001-04-28,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348016
3345348015,Cataetyx rubrirostris,-120.114444,34.369167,195,2013-07-25,2013,GBIF,MLZ,https://www.gbif.org/occurrence/3345348015
3345348074,Rhacochilus toxotes,-119.867723,34.402119,1531,2000-04-10,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348074
3345348036,Atractoscion nobilis,-119.047165,33.476725,442,2000-08-18,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348036
3345348079,Hypsypops rubicundus,-119.535644,34.043507,166,2017-08-07,2017,GBIF,MLZ,https://www.gbif.org/occurrence/3345348079
3345348088,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-08-06,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348088
3345348087,Hypsypops rubicundus,-119.3958,34.00289,92,2017-08-08,2017,GBIF,MLZ,https://www.gbif.org/occurrence/3345348087
3345348094,Atractoscion nobilis,-119.365618,34.301435,2584,1999-04-21,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348094
3345348093,Hyperprosopon argenteum,-119.047165,33.476725,442,2000-08-19,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348093
3345348099,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-10-23,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348099
3345348108,Atractoscion nobilis,-119.851237,34.402529,1506,2005-10-06,2005,GBIF,MLZ,https://www.gbif.org/occurrence/3345348108
3463345471,Sebastes rastrelliger,-119.365618,34.301435,2584,2001-06-24,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3463345471
3345348139,Hypsypops rubicundus,-119.535644,34.043507,166,2017-08-07,2017,GBIF,MLZ,https://www.gbif.org/occurrence/3345348139
3345348143,Atractoscion nobilis,-119.365618,34.301435,2584,1997-10-29,1997,GBIF,MLZ,https://www.gbif.org/occurrence/3345348143
3345348156,Atractoscion nobilis,-119.867723,34.402119,1531,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348156
3345348171,Atractoscion nobilis,-119.851237,34.402529,1506,2006-06-21,2006,GBIF,MLZ,https://www.gbif.org/occurrence/3345348171
3463345472,Sebastes auriculatus,-119.365618,34.301435,2584,2001-04-29,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3463345472
3345348181,Atractoscion nobilis,-119.365618,34.301435,2584,1999-08-04,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348181
3345348184,Atractoscion nobilis,-119.867723,34.402119,1531,2003-08-07,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348184
3345348200,Hyperprosopon argenteum,-119.867723,34.402119,1531,2000-04-10,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348200
3345348207,Atractoscion nobilis,-119.049595,33.474188,1433,2001-06-04,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348207
3345348212,Hypsypops rubicundus,-119.535644,34.043507,166,2017-08-07,2017,GBIF,MLZ,https://www.gbif.org/occurrence/3345348212
3345348219,Hyperprosopon argenteum,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348219
3345348232,Atractoscion nobilis,-119.867723,34.402119,1531,2001-04-28,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348232
3463345477,Sebastes rastrelliger,-119.365618,34.301435,2584,2002-10-04,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3463345477
3345348237,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348237
3345348261,Sebastes atrovirens,-119.867723,34.402119,1531,2000-08-04,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348261
3345348269,Atractoscion nobilis,-119.365618,34.301435,2584,2001-06-24,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348269
3345348307,Atractoscion nobilis,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348307
3345348291,Atractoscion nobilis,-119.867723,34.402119,1531,2003-06-05,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348291
3345348294,Atractoscion nobilis,-119.867723,34.402119,1531,2002-08-29,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3345348294
3345348298,Atractoscion nobilis,-119.867723,34.402119,1531,2000-08-04,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348298
3345348302,Hyperprosopon argenteum,-119.867723,34.402119,1531,2000-04-10,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348302
3345348321,Atractoscion nobilis,-119.365618,34.301435,2584,1999-06-11,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348321
3345348327,Atractoscion nobilis,-119.867723,34.402119,1531,2003-06-05,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348327
3345348349,Hyperprosopon argenteum,-119.389393,34.316395,1731,2000-04-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348349
3345348365,Hyperprosopon argenteum,-119.389393,34.316395,1731,2000-06-08,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348365
3345348434,Atractoscion nobilis,-119.851237,34.402529,1506,2005-10-06,2005,GBIF,MLZ,https://www.gbif.org/occurrence/3345348434
3345348451,Anisotremus davidsonii,-119.365618,34.301435,2584,2003-06-04,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348451
3345348458,Anisotremus davidsonii,-119.867723,34.402119,1531,2003-06-05,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348458
3345348464,Anisotremus davidsonii,-119.365618,34.301435,2584,2001-08-16,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348464
3345348524,Hyperprosopon argenteum,-119.047165,33.476725,442,2000-08-19,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348524
3345348486,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-06-08,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348486
3345348495,Embiotoca jacksoni,-119.851237,34.402529,1506,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348495
3345348502,Triakis semifasciata,-119.389393,34.316395,1731,2000-10-26,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348502
3345348504,Atractoscion nobilis,-119.867723,34.402119,1531,1999-10-25,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348504
3345348550,Atractoscion nobilis,-119.867723,34.402119,1531,2004-06-09,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348550
3345348553,Atractoscion nobilis,-119.851237,34.402529,1506,2008-06-04,2008,GBIF,MLZ,https://www.gbif.org/occurrence/3345348553
3345348554,Anisotremus davidsonii,-119.365618,34.301435,2584,2001-08-16,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348554
3345348586,Atractoscion nobilis,-119.867723,34.402119,1531,2003-06-05,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348586
3345348587,Hyperprosopon argenteum,-119.867723,34.402119,1531,2000-10-25,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348587
3345348593,Atractoscion nobilis,-119.365618,34.301435,2584,1997-10-29,1997,GBIF,MLZ,https://www.gbif.org/occurrence/3345348593
3345348600,Cataetyx rubrirostris,-120.114444,34.369167,195,2013-07-25,2013,GBIF,MLZ,https://www.gbif.org/occurrence/3345348600
3345348621,Embiotoca jacksoni,-119.365618,34.301435,2584,2004-10-23,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348621
3345348627,Atractoscion nobilis,-119.867723,34.402119,1531,2001-08-15,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348627
3345348663,Cataetyx rubrirostris,-120.114444,34.369167,195,2013-07-25,2013,GBIF,MLZ,https://www.gbif.org/occurrence/3345348663
3345348666,Atractoscion nobilis,-119.867723,34.402119,1531,2001-08-15,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348666
3345348674,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348674
3345348694,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348694
3345348699,Hypsypops rubicundus,-119.3958,34.00289,92,2017-08-08,2017,GBIF,MLZ,https://www.gbif.org/occurrence/3345348699
3345348714,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348714
3345348731,Atractoscion nobilis,-119.867723,34.402119,1531,2004-10-22,2004,GBIF,MLZ,https://www.gbif.org/occurrence/3345348731
3345348732,Menticirrhus undulatus,-119.389393,34.316395,1731,2003-06-04,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348732
3345348740,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348740
3345348745,Atractoscion nobilis,-119.867723,34.402119,1531,2000-04-10,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348745
3345348746,Hyperprosopon argenteum,-119.389393,34.316395,1731,2000-06-08,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348746
3345348747,Atractoscion nobilis,-119.365618,34.301435,2584,1998-10-13,1998,GBIF,MLZ,https://www.gbif.org/occurrence/3345348747
3345348757,Hyperprosopon argenteum,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348757
3345348762,Anisotremus davidsonii,-119.365618,34.301435,2584,2001-08-16,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348762
3345348759,Atractoscion nobilis,-119.365618,34.301435,2584,1996-08-21,1996,GBIF,MLZ,https://www.gbif.org/occurrence/3345348759
3345348773,Atractoscion nobilis,-119.867723,34.402119,1531,2003-06-05,2003,GBIF,MLZ,https://www.gbif.org/occurrence/3345348773
3345348774,Hyperprosopon argenteum,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348774
3345348783,Atractoscion nobilis,-119.867723,34.402119,1531,2001-04-28,2001,GBIF,MLZ,https://www.gbif.org/occurrence/3345348783
3345348798,Phanerodon furcatus,-119.851237,34.402529,1506,2000-06-09,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348798
3345348803,Atractoscion nobilis,-119.365618,34.301435,2584,1998-10-13,1998,GBIF,MLZ,https://www.gbif.org/occurrence/3345348803
3345348800,Hyperprosopon argenteum,-119.867723,34.402119,1531,2000-04-10,2000,GBIF,MLZ,https://www.gbif.org/occurrence/3345348800
3345348810,Cataetyx rubrirostris,-120.114444,34.369167,195,2013-07-25,2013,GBIF,MLZ,https://www.gbif.org/occurrence/3345348810
3463345489,Sebastes rastrelliger,-119.867723,34.402119,1531,2002-06-05,2002,GBIF,MLZ,https://www.gbif.org/occurrence/3463345489
3345348809,Atractoscion nobilis,-119.867723,34.402119,1531,1999-08-05,1999,GBIF,MLZ,https://www.gbif.org/occurrence/3345348809
3345348811,Cataetyx rubrirostris,-120.114444,34.369167,195,2013-07-25,2013,GBIF,MLZ,https://www.gbif.org/occurrence/3345348811
